gene_symbol,35D-0H-16C-A,35D-0H-16C-B,35D-2H-16C-A,37D-2H-16C-B,40D-5H-16C-A,40D-5H-16C-B,44D-9H-16C-A,44D-9H-16C-B
AT4G08110,39.5,82.4,40.3,73.8,65.5,85.7,67.3,62.2
AT4G08130,3.7,2.3,5.9,1.8,1.4,2.7,3.4,2.3
AT4G08140,2.6,2.7,1.6,3.7,2.5,2.3,2.8,2.1
AT4G08150,518.7,378.1,579.5,405.3,847.3,584.7,665.8,771.4
AT4G08160,14.5,12.9,17.7,7.6,9.0,24.1,13.6,8.7
AT4G08180,102.9,84.0,101.0,88.9,98.5,112.7,92.7,86.5
AT4G08190,6.4,4.3,3.6,1.9,0.2,0.3,0.4,1.1
AT4G08210,42.1,55.8,39.6,37.0,29.7,17.8,26.4,38.7
AT4G08220,296.8,215.2,203.1,226.8,210.0,221.1,213.4,233.7
255155_at,48.5,45.5,78.9,27.7,34.6,68.3,51.7,58.3
AT4G08250,12.0,19.5,20.7,26.5,14.8,21.6,6.8,24.8
AT4G08270,9.5,2.6,4.9,2.1,1.8,3.3,1.5,12.9
AT4G08300,4.8,0.8,15.0,0.9,1.9,16.5,8.8,4.6
AT4G08310,468.8,589.9,463.1,536.3,407.3,523.6,448.0,481.2
AT4G08290,46.8,42.7,83.0,71.0,95.4,74.1,45.6,34.7
AT4G08240,259.2,206.2,303.6,234.7,235.2,206.4,254.7,193.1
AT4G08280,346.2,252.7,283.7,342.5,355.0,337.0,304.0,320.6
AT4G08170,215.4,222.5,189.1,182.3,206.5,153.6,220.3,174.3
AT4G08320,99.8,111.8,107.0,112.1,109.3,151.3,93.6,131.8
AT4G08330,89.1,109.1,69.0,105.7,100.9,81.9,108.2,85.2
AT4G08340,19.5,15.5,33.5,7.2,4.5,8.2,14.9,2.3
AT4G08360;AT4G08350,290.7,428.7,280.1,408.5,292.8,396.9,331.6,333.7
AT4G08370,9.9,13.8,8.5,6.7,16.3,17.2,20.2,11.0
AT4G08380,3.5,1.7,9.0,1.7,2.1,1.7,5.7,5.8
255139_s_;at,9.9,8.3,11.6,7.4,1.3,12.1,9.3,9.8
AT4G08410,73.2,48.6,58.4,51.3,37.7,58.1,77.2,55.9
AT4G08420,4.2,1.4,5.4,1.5,1.1,5.1,4.4,2.9
AT4G08390,683.1,665.1,749.2,752.0,708.1,605.9,727.2,645.9
AT4G08430,3.0,2.9,4.4,8.1,9.2,5.7,4.2,1.0
255144_at,0.6,2.1,1.9,0.3,0.1,1.2,0.5,1.3
255145_at,3.0,9.7,3.9,15.4,7.4,12.9,27.4,2.0
AT4G08450,0.5,0.4,1.9,0.4,0.7,1.0,0.7,1.0
AT4G08460,329.5,333.0,370.8,365.4,360.2,292.0,384.0,274.3
AT4G08470,167.0,163.8,253.5,252.3,272.2,318.6,230.3,350.5
AT4G08480,61.1,60.2,60.9,52.9,88.3,81.3,71.5,74.8
AT4G08490,11.2,8.3,2.3,3.1,12.1,14.7,8.9,7.2
AT4G08530,23.0,12.3,31.2,16.3,16.9,20.3,16.3,11.8
AT4G08560,14.8,7.5,17.2,3.6,2.3,10.8,2.0,4.4
AT4G08580;AT5G17900,294.4,331.2,252.0,267.3,252.6,293.0,212.8,301.0
AT4G08590,72.9,106.1,128.9,174.2,102.1,83.2,101.0,158.2
AT4G08500,158.8,95.9,129.0,106.8,158.8,104.0,168.1,119.7
AT4G08600,2.2,1.5,2.9,1.3,2.9,5.0,2.1,5.5
255097_at,11.1,1.5,6.7,0.8,9.6,10.8,5.6,1.1
255098_at,5.6,9.5,9.0,5.2,6.1,1.1,24.1,10.9
AT4G08650,0.7,2.4,6.1,4.1,9.4,2.9,6.1,11.5
255100_at,0.9,0.8,1.7,1.2,1.0,1.6,0.6,1.7
AT4G08670,7.1,5.7,6.1,10.6,10.6,19.0,16.2,9.8
AT4G08680;AT1G78095,1.6,2.6,22.4,7.3,1.0,11.1,3.1,0.8
AT4G08690,188.6,157.3,139.6,146.5,122.5,239.9,194.5,157.1
AT4G08685,779.8,440.9,614.1,508.5,581.1,485.5,711.4,512.4
AT4G08620,4.2,2.5,46.6,4.3,6.5,4.7,5.9,21.2
AT4G08710,4.0,5.5,6.7,3.0,0.5,4.8,4.7,2.6
AT4G08730,25.5,24.2,36.5,28.4,23.9,30.9,30.6,15.4
AT4G08740,4.7,3.7,25.0,1.7,2.3,4.0,4.6,16.2
AT4G08750;AT4G08760,7.3,0.6,3.5,0.8,11.7,3.4,1.6,1.9
AT4G08770,12.4,33.0,27.3,19.7,27.1,38.5,31.3,59.6
AT4G08780,48.0,35.4,43.0,44.4,27.6,34.3,45.5,68.6
AT4G08800,26.4,21.0,13.4,4.3,15.3,15.0,16.1,2.1
AT4G08820,1.2,1.0,2.1,0.7,0.7,1.6,1.5,1.0
AT4G08830,30.0,23.7,43.1,26.4,16.8,28.2,23.8,59.7
AT4G08840,49.8,19.2,32.0,16.2,30.7,18.7,32.3,28.7
AT4G08850,160.7,196.0,198.8,246.5,172.4,160.5,186.0,166.9
AT5G41160;AT4G08700,39.2,58.8,38.2,55.0,51.2,34.4,44.0,80.2
AT4G08790,149.5,150.5,117.7,176.7,162.7,150.7,144.2,167.3
AT4G08880,4.5,1.6,2.3,0.6,3.8,6.0,0.8,1.1
AT4G08890,58.2,35.6,55.9,38.6,36.5,32.3,43.4,34.1
AT4G08930,90.0,76.0,119.6,91.5,95.4,117.7,106.8,113.7
AT4G08940,94.6,133.4,86.5,128.5,116.4,101.1,117.5,102.8
AT4G08970,2.6,1.3,19.1,1.7,2.8,9.7,2.2,3.4
AT4G08950,363.0,407.6,678.5,611.0,792.7,713.3,1011.7,883.4
AT4G08870;AT4G08900,64.3,111.8,86.9,110.4,100.6,143.4,110.5,113.8
AT4G08980,903.5,869.9,949.9,926.2,1151.9,995.4,1093.8,1100.5
AT4G08960,498.5,556.9,478.2,547.1,418.7,491.3,421.3,488.5
AT4G08920,141.3,89.9,104.6,115.1,149.2,110.5,150.6,125.6
AT4G08990;AT4G14140,12.5,11.7,10.9,11.3,13.5,18.1,17.7,8.4
AT4G09020,632.6,537.4,289.8,243.5,275.7,193.7,304.6,232.8
255071_at,109.8,104.5,90.0,95.5,84.3,143.1,88.5,116.2
AT4G09080,5.3,26.4,10.0,21.3,3.6,24.8,4.6,5.3
AT4G09090,1.1,0.5,6.4,0.5,4.1,1.4,0.8,0.9
AT4G09100,11.0,12.2,11.0,0.8,0.6,24.2,5.4,21.2
AT4G09110,2.6,2.8,3.5,15.6,1.9,1.9,2.4,15.0
AT4G09130,26.4,20.8,19.9,20.1,13.0,19.9,3.5,15.4
AT4G09150,233.2,278.3,194.7,240.6,249.9,247.7,213.3,284.8
AT4G09010,638.0,626.3,539.3,626.5,545.8,742.5,688.3,536.5
AT4G09000;AT1G35160,5294.3,5479.7,5102.7,5280.5,4815.5,4819.3,4620.5,4555.8
AT4G09030,179.9,125.2,295.3,338.2,283.8,327.3,296.5,322.8
AT4G09140,142.2,188.6,137.2,155.2,139.9,154.7,132.9,123.6
255082_at,104.5,141.0,81.3,116.6,126.9,95.6,77.9,124.3
AT4G09230;AT4G09280,0.7,0.5,0.9,0.7,0.7,1.4,2.5,1.2
AT4G09270;AT4G09220,5.8,2.0,2.6,4.0,1.7,3.8,4.1,3.6
AT4G09290,2.2,0.9,1.7,0.6,0.9,7.8,2.1,1.5
AT4G09300,13.8,15.6,7.8,23.7,1.7,3.2,16.1,15.1
AT4G09340,106.1,146.5,104.8,124.1,102.1,136.2,95.0,127.0
AT4G09350,18.5,17.3,20.5,10.4,5.0,13.7,20.8,1.1
AT4G09320,10365.7,7603.3,10093.3,7845.2,8528.8,9007.4,9286.3,8051.5
AT4G09360,10.5,4.5,16.2,9.4,7.9,10.9,8.5,15.0
AT4G09390,27.7,0.4,19.6,11.3,10.2,2.4,2.1,18.8
AT3G45370;AT4G09400;AT2G14340;AT3G33230,1.3,0.9,2.1,0.7,0.9,1.3,1.2,0.6
AT3G33377;AT4G04393;AT2G14320;AT3G45340;AT3G34299;AT4G09410,20.4,7.4,5.3,0.4,1.0,3.1,7.2,7.9
AT4G09420,35.1,38.9,37.6,29.1,36.8,51.0,43.7,44.1
AT4G09430,1.3,3.0,2.7,2.3,1.0,2.5,2.3,1.9
AT4G09470,30.4,27.1,63.1,28.2,26.3,42.6,28.3,40.4
AT4G09480,36.8,28.5,44.1,34.9,24.5,64.7,28.9,53.7
AT4G09490,57.6,58.5,84.9,71.4,84.0,41.3,70.6,76.5
AT4G09500,56.4,39.4,57.8,53.2,58.0,60.1,53.7,59.1
AT4G09520,123.9,172.5,157.7,120.5,152.8,135.0,165.1,145.1
AT4G09540,15.6,7.4,4.9,12.6,9.0,1.4,10.6,5.3
AT4G09550,585.9,494.2,610.8,572.1,660.4,601.6,689.5,577.3
AT4G09560,40.1,39.7,34.3,43.4,40.3,39.3,47.9,35.4
AT4G09460,62.0,52.2,53.9,63.6,61.4,56.3,46.5,43.8
AT4G09510,616.8,534.4,535.2,451.9,483.7,436.6,502.1,409.6
AT4G09570,163.5,208.9,195.3,214.4,210.4,199.3,224.4,236.1
AT4G09580,117.3,164.6,127.4,138.2,136.2,148.7,133.4,166.2
AT4G09620,185.8,226.1,217.6,224.5,209.2,156.8,219.4,215.9
AT4G09630,145.9,141.1,195.1,144.3,187.2,142.2,173.4,149.8
AT4G09640,151.8,199.5,166.4,169.4,159.2,170.9,149.6,163.5
AT4G09680,123.8,146.2,131.0,119.8,137.0,131.6,128.6,126.7
AT4G09690,3.7,1.3,4.4,1.3,2.8,1.9,1.7,2.2
AT4G09650,442.7,373.4,441.5,441.2,366.9,519.5,506.4,427.4
AT4G09670,296.8,303.7,273.7,244.5,267.2,243.6,283.5,284.9
AT4G09600,4.3,6.7,1.8,1.4,0.8,0.9,0.7,2.1
AT4G09610,3.2,1.2,7.3,6.1,0.7,1.8,2.2,1.6
AT4G09700,3.7,11.0,13.8,0.9,3.7,5.4,5.9,1.7
AT4G09710,48.5,38.6,57.4,42.9,43.6,46.9,49.8,39.2
AT4G09720,676.1,676.3,603.4,699.1,642.4,678.3,560.5,748.8
AT4G09730,251.8,389.6,298.4,342.5,272.8,293.8,266.5,284.8
AT4G09740;AT4G23560,11.9,14.2,13.0,19.2,9.2,13.8,15.5,17.4
AT4G09810,80.2,107.8,126.9,106.5,115.9,112.5,98.7,133.5
AT4G09820,14.7,2.1,23.5,21.6,30.1,41.2,29.7,29.0
AT4G09840,11.5,11.9,11.6,15.8,18.7,24.8,14.5,4.5
AT4G09850,6.5,3.7,8.4,11.5,1.3,15.8,3.9,1.7
AT4G09860,14.9,6.3,9.8,4.9,5.3,7.8,9.2,10.3
AT4G09900,69.9,66.8,53.3,52.4,40.4,72.4,57.2,51.0
AT4G09880,22.8,8.3,4.9,5.7,2.7,7.5,2.5,2.3
AT4G09890,37.9,29.5,29.5,75.1,33.1,85.2,33.7,32.9
AT4G09760,70.6,72.9,99.3,135.8,256.5,229.5,140.0,197.5
AT4G09830,349.0,457.1,416.0,416.1,513.7,521.0,514.6,530.9
AT4G09800,3701.8,3963.0,3622.8,3923.8,3568.6,3968.7,3443.7,3792.9
AT4G09930,13.3,10.8,3.2,6.2,14.6,1.5,9.2,6.4
AT4G09940,2.4,2.3,1.4,1.9,1.2,1.1,1.2,2.2
AT4G09950,4.4,21.0,21.4,23.6,21.7,13.5,12.0,18.3
AT4G09970,96.6,159.3,79.0,135.6,117.6,125.9,100.8,118.6
AT4G09990,36.4,24.1,16.5,15.1,18.5,17.5,8.7,5.3
AT4G10010,14.6,7.9,12.8,15.7,5.4,15.7,11.4,24.1
AT4G10020,9.7,1.5,6.9,5.0,2.3,3.1,2.8,2.9
AT4G10060,811.0,730.9,862.7,853.0,915.4,986.3,954.0,908.2
AT4G10070,133.9,127.2,128.1,117.5,122.3,127.9,142.7,109.3
AT4G10050,277.9,370.0,315.8,298.1,342.2,311.7,315.0,333.0
AT4G10040,89.7,110.8,146.2,250.6,133.8,166.1,114.3,209.8
AT4G10030,138.3,145.6,127.1,115.4,136.3,104.4,155.4,126.3
AT4G10000,103.8,82.5,54.3,72.7,80.5,73.5,90.4,55.9
AT4G09960,17.2,13.4,14.3,19.4,10.1,8.8,10.9,15.3
AT4G09980,105.4,175.3,167.3,153.3,125.7,114.6,121.1,98.0
AT4G10120,9.2,0.4,2.1,1.5,4.1,1.3,4.0,2.0
AT4G10100,443.6,420.5,514.1,528.5,617.8,618.0,575.7,576.0
AT4G10090,273.7,273.5,244.6,244.9,293.4,250.6,298.2,232.7
AT4G10210,17.2,2.6,2.8,1.8,10.0,9.4,2.9,2.2
255020_at,1652.7,1614.2,1707.2,1569.2,1620.7,1435.9,1547.5,1340.8
AT4G10330,144.4,129.0,189.0,157.4,176.3,173.7,227.6,165.8
AT4G10350,18.0,16.3,20.1,11.6,13.0,13.1,22.7,23.2
AT4G10370,15.6,21.9,3.0,14.0,16.0,31.6,26.4,15.1
AT4G10390,48.0,41.6,62.0,41.7,61.1,57.0,70.8,55.6
AT4G10400;AT4G09920,54.2,57.1,34.4,33.7,30.3,55.1,36.5,47.0
AT4G10410,4.7,2.5,6.0,3.7,6.2,2.4,3.2,4.8
AT4G10420,110.4,66.2,71.1,61.7,62.6,60.1,75.5,56.9
AT4G10360,320.9,319.0,294.6,288.9,247.0,261.9,279.1,273.7
AT4G10340,6685.8,5539.7,5930.4,5517.5,6486.7,7496.4,6733.2,6728.4
AT4G10380,112.8,96.1,176.1,171.0,296.1,224.3,215.5,164.2
AT4G10440,17.1,4.1,4.0,23.7,1.3,20.0,12.1,11.2
AT4G10460,13.5,10.9,12.5,12.3,12.3,11.7,9.0,13.8
AT4G10490,9.8,12.0,31.8,11.7,12.8,23.1,16.1,29.4
AT4G10500,31.5,42.4,146.4,155.1,174.0,83.7,55.4,91.2
AT4G10510,3.0,2.3,4.0,1.6,2.8,1.2,2.2,11.3
AT4G10520;AT4G10530,19.0,13.0,2.1,15.1,15.9,28.6,7.0,27.2
AT4G10540,7.8,7.8,4.1,2.2,13.1,1.7,7.8,17.2
AT4G10550,32.0,32.5,43.9,23.8,32.6,32.0,28.3,25.7
AT4G10450,2100.1,2303.9,2143.3,2451.2,2048.5,2215.4,1957.6,2228.6
AT4G10480,3581.5,3345.8,3367.0,3427.9,2951.9,3069.7,3081.0,2951.7
AT4G10470,73.9,94.5,54.3,88.6,82.5,94.7,93.8,93.8
AT4G10560,15.2,2.5,2.3,7.3,10.1,12.6,13.4,24.2
AT4G10590;AT4G10570,297.4,290.5,298.9,284.6,306.0,319.6,307.0,342.9
AT1G42605;AT4G10580,83.1,54.4,87.4,39.8,62.7,52.6,86.5,44.4
AT4G10640,5.0,33.3,9.8,26.9,16.0,37.7,22.3,19.9
AT4G10700;AT4G10660,13.2,11.9,13.5,15.4,16.4,23.8,9.7,11.3
AT4G10670,1.9,11.3,10.2,11.0,7.3,15.7,19.2,18.9
AT4G10690,52.9,39.0,43.7,29.7,29.7,38.7,23.9,44.4
AT4G10610,1181.3,952.2,1112.5,960.0,1344.9,1286.6,1474.5,1222.5
AT4G10620,294.3,255.0,291.6,267.4,252.1,217.9,276.8,221.0
AT4G10710,442.8,499.0,452.1,424.8,481.5,432.8,375.0,397.8
AT4G10730,33.4,35.8,25.6,28.5,33.9,12.2,30.3,24.0
AT4G10760,277.5,295.3,266.9,281.4,296.5,229.9,306.0,250.0
AT4G10780,8.2,6.6,8.0,15.2,9.1,10.2,4.1,16.4
AT4G10790,140.2,278.7,182.5,273.0,239.6,222.6,199.3,218.0
AT4G10750,290.0,283.4,300.8,278.1,304.9,215.7,284.8,234.0
AT4G10770,117.7,80.3,95.3,52.7,87.8,77.3,86.4,79.5
AT4G10800,16.1,44.0,7.5,42.3,25.6,24.8,19.7,32.8
AT4G10820,28.2,7.5,12.8,1.4,19.4,3.5,40.8,21.4
AT1G30030;AT4G10830,6.8,0.1,11.7,2.2,5.7,2.5,0.2,0.0
AT4G10880,1.9,0.7,1.2,7.1,7.3,1.7,2.9,0.5
AT4G10890,129.5,143.6,123.9,121.5,100.8,139.5,111.1,146.6
AT4G10930,85.1,78.0,79.7,65.0,112.9,77.4,84.3,82.8
AT4G10940,113.0,84.9,49.3,89.5,87.5,112.1,117.5,63.8
AT4G10950,25.0,19.9,31.1,23.5,21.0,27.7,20.1,23.4
AT4G10990,8.3,3.5,23.0,6.7,8.2,1.4,9.2,4.9
AT4G11000,10.3,23.3,19.2,15.8,20.3,21.6,25.3,19.3
AT4G11020,8.3,1.4,2.1,4.7,1.6,0.5,2.4,3.4
AT4G10810,349.7,291.4,283.4,252.0,338.5,289.7,306.9,292.6
AT4G10840,954.8,720.3,908.5,703.1,995.0,825.2,1001.3,880.8
AT4G10960;AT4G10955,13.9,17.0,25.4,20.7,20.6,1.7,12.7,12.0
AT4G10925,263.7,222.3,211.6,221.0,251.7,184.6,234.6,242.1
AT4G10910,4.5,3.7,16.7,11.5,9.9,5.2,14.1,14.9
AT4G10920,221.9,379.8,221.4,392.4,232.1,405.8,236.7,426.3
AT4G10850,7.2,2.0,10.8,6.1,8.8,9.0,16.6,16.7
AT4G10970,514.6,522.3,595.8,548.8,563.2,509.8,474.4,519.0
AT4G11010,1517.5,1691.5,1683.1,2074.0,1651.9,1997.3,1688.9,1930.1
254960_at,18.1,13.3,24.8,17.7,13.3,7.9,17.0,21.2
AT4G11030,22.2,15.6,11.2,6.8,16.0,11.8,11.0,23.8
AT4G11050,19.1,23.0,31.4,21.5,26.6,31.4,32.9,33.9
254963_at,293.3,340.7,299.7,318.3,275.5,272.3,297.1,278.1
AT4G11080,226.8,290.3,227.4,324.6,275.8,302.0,287.7,337.3
AT4G11090,145.5,148.0,156.4,125.7,157.3,152.6,127.2,141.0
AT4G11110,126.6,115.5,160.3,98.7,120.2,104.4,105.6,105.4
AT4G11120,260.3,324.9,247.8,330.5,282.2,254.9,236.2,244.5
AT4G11130,135.5,135.4,118.1,112.7,123.9,115.2,106.9,107.2
AT4G11140,46.6,68.8,58.0,53.8,56.9,55.0,69.6,46.0
AT4G11150,1932.4,1959.4,2134.9,2266.8,2362.7,2241.2,2127.1,2260.6
AT4G11160,263.4,268.7,246.6,297.6,261.7,248.1,252.8,274.5
AT4G11170,38.3,33.3,23.4,9.5,30.4,35.4,18.2,16.1
AT4G11180,25.9,16.8,16.6,12.1,17.9,16.9,20.8,2.9
AT4G11190,222.9,200.1,177.3,149.0,108.9,134.8,122.9,92.5
AT4G11200,17.4,21.6,27.2,13.9,14.3,16.3,4.0,26.7
AT4G11210,16.7,17.3,35.1,20.0,23.3,24.8,38.6,22.3
AT4G11175,243.1,206.6,232.8,215.6,148.3,207.4,179.8,164.4
AT4G11100,279.8,234.0,336.0,307.0,273.0,349.6,249.8,303.9
AT4G11230,21.5,19.8,19.2,26.3,18.7,29.4,22.5,21.0
AT4G11270,184.2,196.1,201.6,161.9,134.7,190.9,163.2,176.7
AT4G11290,29.3,12.1,10.8,19.0,23.5,7.9,10.3,19.3
AT4G11320;AT4G11310,56.1,72.9,23.2,18.8,21.9,45.9,70.5,84.9
AT4G11340,11.8,16.3,22.9,22.8,11.8,24.2,15.6,40.2
AT4G11350,53.9,60.3,50.3,56.3,67.6,83.5,73.8,73.2
AT4G11260,687.7,766.2,690.4,799.6,715.9,806.1,654.1,748.9
AT4G11360,42.6,49.2,48.6,51.7,62.6,46.5,61.9,73.0
AT4G11220,632.6,547.7,550.1,549.8,524.5,541.2,581.3,617.4
AT4G11300,63.6,50.8,66.7,45.2,71.0,72.7,63.5,42.2
AT4G11370,39.6,39.3,34.1,38.4,37.1,20.8,44.4,39.5
AT4G11240,499.5,456.1,507.2,452.4,556.2,466.5,597.7,488.0
AT4G11330,150.0,154.9,158.8,140.4,130.1,144.7,138.9,163.6
AT4G11380,843.3,843.5,889.6,832.4,820.5,718.0,761.9,691.9
AT4G11280,61.0,52.1,62.3,64.9,44.9,58.3,59.0,65.5
AT4G11400,30.1,36.8,29.7,17.6,29.2,16.8,26.2,33.6
AT4G11410,93.8,115.9,114.7,125.7,125.1,143.6,129.9,129.1
AT4G11440,29.9,40.7,32.2,36.2,37.6,49.7,41.0,29.2
AT4G11450,170.2,175.6,176.4,136.6,172.6,162.3,152.7,173.3
AT4G11460,14.6,10.9,16.8,10.4,11.2,17.3,8.4,14.7
AT4G11470,12.6,2.4,29.7,11.7,5.2,8.1,4.8,16.2
AT4G11480,0.5,0.5,10.3,1.0,3.3,6.2,0.7,3.8
AT4G11490,10.2,20.0,16.0,8.0,14.3,19.5,8.6,15.4
AT4G11510,30.8,10.8,2.9,10.4,2.7,13.3,9.7,8.2
AT4G11530,39.9,30.1,48.2,35.2,37.6,34.8,32.0,36.6
AT4G11550,26.2,31.0,37.7,29.5,34.9,38.8,28.6,28.4
AT4G11560,407.5,426.1,359.5,396.3,338.9,320.4,310.2,345.6
AT4G11420,1219.8,992.2,1140.7,912.5,1079.2,845.4,1109.8,836.6
AT4G11570,128.1,81.9,129.6,92.5,126.1,72.8,119.1,88.2
AT4G11590,9.0,9.4,10.6,17.9,0.8,13.2,18.8,9.4
AT4G11610,27.1,26.3,55.9,37.8,34.4,38.6,50.9,41.1
AT4G11640,135.9,122.3,131.1,116.4,119.9,97.0,130.0,111.8
AT4G11660,51.0,73.4,79.1,45.6,55.5,56.4,44.6,47.6
AT4G11670,339.2,321.0,290.3,256.1,284.2,249.7,297.1,277.2
AT4G11690,44.5,34.9,62.9,35.2,45.4,36.8,40.0,35.9
AT4G11700,3.8,5.3,27.6,0.7,0.5,3.1,2.6,2.7
AT4G11710;AT1G30390,1.6,2.2,3.9,1.5,1.9,2.0,2.4,2.4
AT4G11720,14.4,17.3,5.7,16.7,14.7,20.5,15.8,3.6
AT4G11730,10.5,10.3,6.5,1.8,15.0,12.4,21.5,10.2
AT4G11745,9.4,2.2,11.8,1.8,2.1,3.8,2.6,13.1
AT4G11760,1.3,2.0,12.5,1.7,1.7,8.6,21.2,1.8
AT4G11770,3.0,13.0,30.6,5.3,16.6,13.6,6.2,12.4
AT4G11780,0.8,14.3,3.2,7.6,1.0,2.0,12.6,1.1
AT4G11650,14.8,10.4,6.6,12.0,15.2,20.0,3.3,12.6
AT4G11600,930.6,793.1,789.2,515.7,654.4,621.5,669.7,803.6
AT4G11740,165.4,185.7,193.9,174.5,186.7,166.2,151.6,160.5
AT4G11800,194.6,186.7,249.3,212.7,177.6,172.9,195.7,184.2
AT4G11830,28.0,37.6,47.5,99.2,30.4,61.6,32.8,76.6
AT4G11840,27.6,42.4,34.7,48.8,56.2,63.2,30.6,41.9
AT4G11870,12.2,5.3,26.2,4.3,15.8,1.2,7.6,2.6
AT4G11880,2.4,15.0,23.5,21.8,26.9,35.6,25.0,44.7
AT4G11890,15.0,20.6,26.5,10.7,9.2,13.1,11.6,20.3
AT4G11900,16.3,17.2,20.6,44.0,55.5,51.4,24.2,34.5
AT4G11920,101.0,71.6,75.3,83.5,56.6,73.1,52.3,59.9
AT4G11930,1.3,1.0,3.2,0.8,0.9,7.2,1.4,2.6
AT4G11940,37.4,13.2,22.5,21.8,32.8,19.6,39.4,16.2
AT4G11950,12.8,21.0,15.9,28.5,23.9,2.6,28.6,18.7
AT4G11860,134.9,176.3,147.1,194.6,150.8,173.3,179.5,233.8
AT4G11790,328.8,360.7,273.9,329.9,276.5,322.2,255.6,302.8
AT4G11820,545.7,741.7,473.5,710.0,521.6,607.7,481.2,609.0
AT4G11850,37.6,28.8,60.0,26.6,35.0,29.9,26.6,24.1
AT4G11960,99.7,116.7,168.2,132.9,120.8,157.7,167.7,137.0
AT4G11970,120.7,119.9,136.6,125.5,110.4,130.0,117.7,122.0
AT4G12000,86.3,101.6,47.7,108.4,81.4,109.3,104.1,91.7
AT4G12010,75.9,81.8,79.7,72.1,97.9,77.2,84.5,84.5
AT4G12020,65.9,57.5,70.2,72.8,65.9,95.6,62.4,69.4
AT4G12080,18.8,18.7,9.7,26.4,27.1,25.0,39.0,20.0
AT4G12130,102.0,104.3,115.0,114.0,101.2,125.5,96.7,97.7
AT4G12140;AT4G12150,30.9,19.2,6.0,16.1,22.1,30.5,34.7,32.8
AT4G12160,0.4,0.7,0.7,0.4,0.8,0.8,0.3,1.0
AT4G12120,56.4,87.6,43.7,58.6,43.5,49.1,53.0,55.4
AT4G12070,91.1,106.8,58.5,82.7,96.6,100.2,101.5,119.2
AT4G12060,336.7,480.7,328.8,468.5,300.6,392.3,307.8,313.9
AT4G12110,432.8,379.0,441.9,431.3,538.3,554.5,500.7,508.5
AT4G12040,295.9,316.9,293.3,341.2,330.5,372.9,317.0,375.4
AT4G12030,119.0,84.9,174.4,101.2,62.1,77.8,90.4,51.7
AT4G11980,158.1,142.6,160.5,120.0,120.0,103.0,133.1,108.1
AT4G12180,3.6,11.3,3.2,15.4,6.7,2.8,11.6,6.7
254865_s_;at,26.8,18.7,22.3,16.8,44.6,26.9,34.7,43.7
AT4G12220,21.1,23.9,44.9,21.2,19.3,24.1,25.8,28.8
AT4G12240,42.7,58.7,53.9,36.7,40.2,49.1,56.2,59.2
AT4G12270,1.6,1.9,2.3,0.7,1.0,1.0,2.3,1.0
AT4G12280;AT4G12290,16.0,22.5,2.2,13.5,15.9,11.9,18.2,17.6
AT4G12300,103.6,67.6,80.9,85.5,105.7,91.2,74.5,89.7
AT4G12320;AT4G12310,12.7,5.5,22.0,9.2,13.7,12.7,11.2,8.6
AT4G12330,5.8,14.2,13.1,7.3,8.2,6.5,0.7,14.1
AT4G12360,34.8,34.2,56.6,20.1,20.6,20.6,27.9,30.6
AT4G12380,3.6,4.2,5.8,2.8,3.4,4.4,4.7,4.9
AT4G12400,5.4,14.9,18.3,13.9,12.0,32.5,26.7,21.2
AT4G12410,1.2,2.0,3.4,7.9,4.1,1.7,5.0,9.1
AT4G12390,185.2,163.4,227.0,179.9,180.5,182.5,194.1,207.5
AT4G12230,241.8,264.7,278.1,255.2,253.0,263.4,270.9,266.0
AT4G12250,67.2,105.1,65.2,126.6,132.4,108.3,90.3,140.9
AT4G12350,14.9,7.8,37.3,2.4,11.4,22.3,5.6,7.3
AT4G12340,145.7,251.9,182.2,313.4,199.5,272.3,185.4,328.8
AT4G12420,1832.2,1815.9,1691.6,1250.0,1808.9,1519.5,1422.8,1569.0
AT4G12440,66.5,83.2,79.0,87.8,40.1,50.9,25.3,49.7
AT4G12460,85.7,114.6,119.5,93.1,109.4,95.2,110.4,95.4
AT4G12470,16.4,23.7,48.1,41.0,25.8,24.4,19.8,33.9
AT4G12500,2.8,5.7,19.9,2.0,1.5,8.8,7.8,3.4
AT4G12510;AT4G12520,26.3,29.6,44.6,29.1,43.9,37.9,32.3,55.4
AT4G12540,87.0,58.6,66.5,70.0,76.5,63.7,104.4,78.9
AT4G12570,109.0,111.8,169.3,110.7,174.4,140.2,84.2,206.1
AT4G12580,11.4,6.8,1.8,1.0,8.1,2.0,1.5,7.1
AT4G12620;AT4G14700,131.5,191.4,143.4,164.7,191.5,170.8,131.0,143.1
AT4G12640,44.0,47.0,44.5,39.4,43.5,51.5,47.6,58.9
AT4G12650,1559.4,1176.9,1321.7,1199.6,1228.9,1099.3,1195.9,1124.4
AT4G12550,3.7,1.4,4.5,12.0,1.3,2.6,2.7,12.9
AT4G12530,18.1,10.2,18.2,8.9,26.8,3.7,12.3,24.5
AT4G12590,1149.2,1078.3,1051.2,986.0,1085.3,940.4,1061.5,1019.3
AT4G12600,2798.1,2102.7,2915.0,2294.0,2498.3,2313.0,2665.9,2179.4
AT4G12490,5.1,2.8,44.6,17.9,25.8,31.9,8.6,30.0
AT4G12480,9.4,0.8,1.2,0.5,0.6,1.0,1.0,1.7
